frame,timestamp,x,y,z,power_W,power_density_uw_mm2
485394,1738327327.0393505,0.0028718396931180605,0.025263492388454,-0.13753803703314588,-7.50693016e-06,-0.10590715057370707
485394,1738327327.2422273,0.0028718396931180605,0.025263492388454,-0.13753803703314588,-7.57182897e-06,-0.10682273762410324
485394,1738327327.444867,0.0028718396931180605,0.025263492388454,-0.13753803703314588,-7.56952204e-06,-0.10679019164623137
485394,1738327327.647907,0.0028718396931180605,0.025263492388454,-0.13753803703314588,-7.61457977e-06,-0.1074258623789959
485394,1738327327.8509712,0.0028718396931180605,0.025263492388454,-0.13753803703314588,-7.63829303e-06,-0.10776040709219908
485394,1738327328.0539198,0.0028718396931180605,0.025263492388454,-0.13753803703314588,-7.55945757e-06,-0.10664820293486516
485394,1738327328.2569263,0.0028718396931180605,0.025263492388454,-0.13753803703314588,-7.61549609e-06,-0.10743878974586164
485394,1738327328.4600608,0.0028718396931180605,0.025263492388454,-0.13753803703314588,-7.67662368e-06,-0.10830117273602625
485747,1738327328.6628573,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-6.41921451e-06,-0.09056174803622993
485747,1738327328.865748,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-6.35194601e-06,-0.0896127295950663
485747,1738327329.0908923,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-6.42736813e-06,-0.09067677863364537
485747,1738327329.2937987,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-4.96372468e-06,-0.07002781774796557
485747,1738327329.4965,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-4.97130122e-06,-0.07013470694841174
485747,1738327329.6991463,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-4.95153381e-06,-0.06985582996105448
485747,1738327329.9018276,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-4.97227029e-06,-0.07014837850791995
485747,1738327330.1048057,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-5.08761286e-06,-0.0717756219573979
485747,1738327330.3074906,-0.03723262277036287,0.04776881690392214,-0.12937569380243114,-5.06633296e-06,-0.0714754068860626
485932,1738327330.5105264,-0.002963136210388971,0.003465376352062409,-0.10659678330297466,-3.43469287e-06,-0.048456363280929754
485952,1738327330.7131371,-0.009760381397402129,0.014293546332573973,-0.11859533153168568,-3.52709367e-06,-0.04975994613439418
485975,1738327330.9405718,-0.009756806661124858,0.014294600099872653,-0.11860941390018208,-3.6738993e-06,-0.05183106783528901
485995,1738327331.1435924,-0.009758611344936321,0.014293803387212556,-0.11858727980069655,-3.65236542e-06,-0.0515272696350942
486015,1738327331.3465354,-0.0097591603801369,0.014297635085148318,-0.11859948619348275,-3.50966798e-06,-0.04951410593935489
486032,1738327331.5495243,-0.009758606175509369,0.014297420711075277,-0.11859967582488488,-3.48543358e-06,-0.04917220902608143
486056,1738327331.7525814,-0.00988199017892445,0.014362132237859735,-0.11879218389783756,-3.32175364e-06,-0.04686302595363956
486091,1738327332.1413012,-0.00942826007971542,0.015123640141771495,-0.1164024562070055,0.000721021555,10.172112536647527
486115,1738327332.3441644,-0.00951865129782694,0.01507571463808742,-0.11667543822632206,0.00395540986,55.80259556107894
486135,1738327332.5471911,-0.009681221156894916,0.014303585525113696,-0.11884223476747986,0.00609347411,85.96622938140611
486155,1738327332.7498496,-0.009681779810969838,0.014294371691867657,-0.118747740334847,0.00645212177,91.02600094194608
486176,1738327332.952877,-0.00967838391778438,0.014302774199358591,-0.11874020258609619,0.00722361868,101.91021561732542
486196,1738327333.155895,-0.009677365262287164,0.014294573385131014,-0.11874173443756247,0.00912533514,128.73947434027016
486216,1738327333.3588104,-0.00968198112342406,0.014294690670143759,-0.11874774313859193,0.00911295414,128.56480421502513
486237,1738327333.5621412,-0.009679015167909897,0.014303516739371636,-0.11874047485050605,0.00911922194,128.65322981966213
486257,1738327333.765153,-0.009681700702147793,0.014292213848185362,-0.11874857157793936,0.00912100729,128.67841738998007
486279,1738327333.989533,-0.009680954169743902,0.014294172446260882,-0.11874398683453936,0.00912415609,128.72284040026776
486298,1738327334.1925027,-0.009720865926963376,0.014278414101798625,-0.11868915536986034,0.0091244746,128.72733391303663
486320,1738327334.3957067,-0.009680308589155993,0.014298183223497232,-0.11874205497089477,0.00912363827,128.71553503848318
486340,1738327334.5986958,-0.0096821677334513,0.014301988385812389,-0.11874705470047046,0.00912344921,128.71286779562087
486360,1738327334.8015728,-0.009683336718303376,0.014302667714601473,-0.11874276300349297,0.00912319962,128.70934660051867
486381,1738327335.0044239,-0.009681573919128283,0.014301489368342343,-0.11874851292641408,0.00912280567,128.70378878646162
486401,1738327335.207072,-0.009679796742095237,0.014296971873023404,-0.11874401485928493,0.00912181754,128.6898483300479
486421,1738327335.4098022,-0.009680171132126124,0.014405119098686862,-0.11882925656808627,0.0091214478,128.68463206867094
486441,1738327335.612732,-0.009681778760165773,0.014295142922545995,-0.11874727101846272,0.009120862,128.67636765066203
486464,1738327335.8375006,-0.009679532773121828,0.014299373195692506,-0.1187501934068543,0.00912019052,128.66689446629084
486484,1738327336.041715,-0.009590251437436689,0.014653416032569828,-0.11940088336768676,0.00911977421,128.6610211992009
486505,1738327336.2447767,-0.009680228399689418,0.01429528489285244,-0.11874761096145853,0.00911894999,128.64939317152707
486525,1738327336.447825,-0.009696021640159272,0.014437019677967268,-0.11885739440702991,0.00911845081,128.64235078132273
486543,1738327336.6507356,-0.009672610196902246,0.014301834836931624,-0.11879154843145139,0.00911774393,128.63237817667584
486566,1738327336.8541512,-0.00967482090451658,0.014299658092072655,-0.11873771990593099,0.00911719911,128.62469190112168
486586,1738327337.0570493,-0.009679861818297709,0.014295440116749734,-0.11874231099225581,0.00911665056,128.61695300303566
486606,1738327337.260094,-0.009679231497106013,0.01429406737907726,-0.11874538783382256,0.00911631528,128.61222290049207
486626,1738327337.4630597,-0.009678417852322593,0.01430206498455563,-0.11874476111143266,0.00911578164,128.60469435145438
486649,1738327337.6884604,-0.009679610548797367,0.014302311890067367,-0.11874276597919475,0.00911540259,128.59934674536646
486669,1738327337.8913891,-0.00968053448339374,0.014299311841060858,-0.11874143158180134,0.00911482796,128.59123991279483
486690,1738327338.0948238,-0.009685259444033737,0.014270856382901603,-0.1187849586401083,0.00911395345,128.57890239795532
486710,1738327338.2976513,-0.009701315865914968,0.01430634956256112,-0.11883521214646116,0.00911334157,128.57027004546077
486730,1738327338.5003977,-0.009680091746552434,0.014299816643437744,-0.11876981467717959,0.00911308452,128.56664360529484
486750,1738327338.7033079,-0.009763796482490551,0.014276671035079012,-0.11873718070865424,0.0091125099,128.55853691380236
486771,1738327338.9060063,-0.009723809897406802,0.014302637424676391,-0.11866860042591568,0.00911222771,128.5545558005932
486791,1738327339.108613,-0.009737853231086955,0.014270501320025528,-0.11863871289470893,0.00911171734,128.54735554279324
486811,1738327339.3112957,-0.009739747712150188,0.014267783641217162,-0.11863503832002528,0.00911156368,128.5451877202066
486831,1738327339.5140007,-0.009740321820313981,0.014274959520770453,-0.1186494835756198,0.00911096204,128.53669983278616
486854,1738327339.7397442,-0.01049560428485299,0.015314215442170334,-0.12188603578359702,0.00911043957,128.52932886918575
486871,1738327339.9427128,-0.010536612363677032,0.015322310066728377,-0.12178720861705658,0.00910565443,128.4618205093509
486894,1738327340.145808,-0.009756913378041281,0.01439440153302147,-0.1187029481156125,0.00910513103,128.4544364253873
486915,1738327340.348615,-0.007632056321435583,0.01586600737296048,-0.11936022908302144,0.00906507764,127.88936650795019
486933,1738327340.551266,-0.013072265111488493,0.014264225763968593,-0.0949515759407318,0.00935603585,131.99418089949987
486953,1738327340.7544363,-0.027532591369223373,0.0066643168334643114,-0.06649851197506094,0.00829121936,116.9718378196761
486976,1738327340.957259,-0.04565804928522277,0.001904863019936477,-0.03041901467346713,0.000199423055,2.8134439862370675
487014,1738327341.3402975,-0.0647511385082164,0.004178786009107845,0.0326974130131324,7.08769267e-06,0.09999258269665984
487054,1738327341.740285,-0.05604705825397407,0.023437720635968717,0.08254580950286458,6.19251068e-06,0.08736342912987073
487071,1738327341.9429514,-0.04689895537224072,0.025723181111413605,0.0889144160305462,8.2845927e-06,0.11687834944780336
487134,1738327342.5396693,0.005610409849886055,0.0038641284245050796,0.1017627498345902,0.0153690884,216.82582955579468
487154,1738327342.7426016,0.02372178951628807,0.0036915009747794146,0.11044037605614138,0.0154977189,218.6405380240391
487174,1738327342.945657,0.03749892799180279,0.0017524467058811829,0.11400707159829394,0.0135205528,190.7468420126286
487195,1738327343.1485445,0.056586540584149976,-0.013402515474533258,0.1174011168624237,0.000186622929,2.632860866006677
487223,1738327343.4462054,0.0627710254815611,-0.04763161442670687,0.1163318550697904,4.73891669e-06,0.06685624519571706
487263,1738327343.8461983,0.02614452886070176,-0.05364599295335935,0.1681814112161656,6.33573245e-06,0.08938399002993681
487303,1738327344.2464252,0.006864295978826176,-0.04622871678187121,0.21570671187665008,6.11052883e-06,0.08620683596233004
487324,1738327344.4493513,0.004470988190320951,-0.039178801143551184,0.24611654085194126,8.42403006e-06,0.1188455202042075
487342,1738327344.6523182,0.009227190384978901,-0.03713422711319492,0.26792289708984596,7.34814648e-06,0.10366704353288078
487362,1738327344.855422,0.020684979991944127,-0.037871871224668854,0.27826357001709934,1.57595366e-06,0.022233424050771344
487384,1738327345.0581913,0.027432527496137286,-0.027428087224058602,0.2800780306211159,8.52198173e-06,0.12022741427309225
487435,1738327345.5573914,0.022764790360857712,0.0031148814207519956,0.2710853709111566,0.0234882534,331.37033867745305
487454,1738327345.7601612,0.017090816216582136,0.01734068595021059,0.26910140146419553,0.0193998907,273.6920554324645
487475,1738327345.9628067,0.01014142769390695,0.03226959498179875,0.2707438032489897,0.0118568214,167.2750568569766
487498,1738327346.1869574,-0.0012976320920371422,0.04612644078393026,0.27089265974524357,7.66645098e-05,1.0815765712476058
487522,1738327346.4353216,-0.016560925689916302,0.050899417781247264,0.26953003598033193,1.75643308e-07,0.002477961279930172
487561,1738327346.8351808,-0.03622630579002415,0.03448490361070159,0.26682545252853584,-2.65808376e-06,-0.03750002611025296
487634,1738327347.539372,0.0011998877250105088,-0.004134997271492111,0.26217895514699974,0.0220328141,310.8371212622546
487652,1738327347.7421792,0.012622375779491865,-0.012332674562375242,0.2596223753630796,0.0212175995,299.3361410277343
487671,1738327347.9453123,0.02244509776071712,-0.026025670424083172,0.2544178744703327,0.00095322734,13.448052569647759
487708,1738327348.309116,0.018872700571255313,-0.041036250040399444,0.25310861452003525,2.44712601e-06,0.03452385159980028
487770,1738327348.9110682,-0.009605792772575039,-0.003934799230200567,0.2560695798762144,0.0198503397,280.04695271430836
487790,1738327349.1137571,-0.016026823065982066,0.0063161055170661284,0.253087262929111,0.0143568637,202.5454471048508
487813,1738327349.3393788,-0.021346727572373665,0.018670696164632843,0.2526848987704464,0.0023907565,33.72859520922583
487844,1738327349.6430326,-0.026606254273902803,0.040804827612264685,0.24899540819094243,1.95849725e-06,0.02763031741778469
487882,1738327350.0431097,-0.010563988195809872,0.047984735100750533,0.24584715578375232,9.50282526e-07,0.013406507376997457
487901,1738327350.2461088,-0.0023639885389239927,0.039272187397889124,0.24692518474523975,8.05692325e-05,1.1366640765425096
487938,1738327350.5870314,0.008419496416990907,0.015150640183729934,0.24983589490549424,0.0176784936,249.40672734479216
487958,1738327350.7900789,0.013368682989859729,-0.0007158879564635161,0.24939443997761482,0.0230706334,325.47859021571014
487978,1738327350.993078,0.018028041785943506,-0.016825184183028027,0.24787049912376866,0.0175745469,247.9402558878977
487996,1738327351.196027,0.025358466955624763,-0.02755205204979178,0.24636042838205743,0.000141515251,1.9964854709841804
488029,1738327351.5020237,0.034042465606029984,-0.019824596314909248,0.23924159996668432,6.03255394e-05,0.8510677265546718
488069,1738327351.9020293,0.04368363837819992,-0.0017495307688528798,0.24728698901378499,0.00012364838,1.7444211308414448
488117,1738327352.3870385,0.022121187478400153,0.021291963580766078,0.28239759878063064,0.0191492364,270.15584527381725
488135,1738327352.590042,0.013300782483017425,0.030336055043098185,0.2813206329231315,0.0116284899,164.05377491671402
488158,1738327352.7929962,0.003945657258457772,0.03677395054540668,0.28182758962799137,0.000647080364,9.128956322065635
488202,1738327353.2374089,0.004637947848669582,0.017417369181649107,0.2764974712355671,0.0199083798,280.8657776506007
488222,1738327353.4437506,0.010481550792138354,0.007183852824460411,0.27614227125901736,0.0246772654,348.1448217529616
488241,1738327353.6466172,0.015038699210248425,-0.0022408493503585786,0.2738381163738297,0.0220380668,310.91122591994576
488262,1738327353.8492754,0.01967555505677321,-0.014226211572437773,0.27126294926483385,0.0188173857,265.4741230113459
488281,1738327354.0519602,0.026056269241356348,-0.0273094102232263,0.26741114925929943,0.000116127085,1.6383113222916514
488317,1738327354.3873758,0.026768825094092286,-0.04168312584987562,0.25788666480086875,-6.76781269e-07,-0.00954797423630854
488357,1738327354.784954,0.017940467070990285,-0.0268969256876076,0.26187114183733873,3.2059761e-05,0.4522964598333311
488403,1738327355.2370899,0.009441251901840184,-0.011661516036417248,0.2598957600918905,0.019814834,279.54604123172106
488421,1738327355.4412389,0.005251114507859922,-0.004210302185230588,0.2623920283312343,0.0209064689,294.94673622444145
488443,1738327355.6438866,0.00043012452272332344,0.005186631639933983,0.2646758335605347,0.0209566168,295.65421865508324
488464,1738327355.846561,-0.005683866169174504,0.015179343576546574,0.2645939829284111,0.0212977044,300.4662543397238
488484,1738327356.0492537,-0.008455923762334082,0.021730489638454652,0.26499844020505486,0.0162939597,229.87383745552455
488504,1738327356.2522223,-0.007430463155575925,0.020525566806018407,0.2669188893029878,0.0153197916,216.13035437364624
488523,1738327356.4552643,-0.004998142676294092,0.010564348702433526,0.26299639321161744,0.0215960667,304.6755250213652
488545,1738327356.6581671,0.006236118601523409,-0.007970786476101747,0.2533771453667485,0.0204368923,288.32198834186767
488563,1738327356.8609257,0.016260371812163558,-0.023677121034662182,0.25238341341385706,0.00559107214,78.8783838904715
488585,1738327357.0639129,0.01903764693017742,-0.0418695189562179,0.24239324527304684,2.86173963e-05,0.4037318630085067
488607,1738327357.2848003,0.0217560098933416,-0.05507265360991682,0.23079295326896743,-3.40329649e-07,-0.0048013425745444625
488645,1738327357.6849055,0.019230523930134358,-0.03977060677676914,0.2181884725963722,6.28274893e-06,0.08863650290657653
488688,1738327358.0908306,0.011224414279952525,0.0052115294122780835,0.15863667314850755,0.018668063,263.3674906948181
488704,1738327358.2935174,0.01414188713231268,0.01722657832464406,0.12530940080703631,0.0139922118,197.40096822238198
488728,1738327358.4961777,0.028474969348004912,0.02496123182707326,0.03742675742721974,0.0115754195,163.3050620974906
488747,1738327358.6993086,0.026747805079656198,0.020227133907372758,-0.02687744175297626,0.0108253304,152.72286703716028
488766,1738327358.902319,0.025911405143808075,0.009007517169096986,-0.078509663852894,0.0100359414,141.5862322340695
488787,1738327359.1052473,0.02189693264317476,0.01133805905779851,-0.10548939467618637,0.00987414829,139.30366840340264
488809,1738327359.308344,0.020141821981206225,0.010361835142708928,-0.11412952951724632,0.0101627028,143.37457159391428
488830,1738327359.511271,0.01933187941802942,0.009778226133289767,-0.11411131127230612,0.0106480122,150.22127651925163
488850,1738327359.714164,0.019105413755940465,0.010598366843362239,-0.11579083659056859,0.0107286023,151.35823499276034
488873,1738327359.9393992,0.018848378658860614,0.010095312444051723,-0.1154012458399412,0.0107831787,152.1281943355779
488892,1738327360.1422365,0.0186411200484886,0.009620935545198533,-0.11497963761843913,0.0108345477,152.85290394414855
488911,1738327360.3452456,0.01865817209024198,0.00964069254321594,-0.11497406817473373,0.0108454609,153.00686646824389
488931,1738327360.5481992,0.01864275702537153,0.009693898140047189,-0.11498439404652042,0.0108447755,152.9971969016626
488953,1738327360.7512786,0.018709924173704907,0.009758195443506507,-0.11519431714980087,0.0108458037,153.01170266232626
488974,1738327360.9541855,0.018705055991697153,0.00975535061263589,-0.11518437575333164,0.0108459741,153.01410665145005
488992,1738327361.1572442,0.0187028535142943,0.009746664488149911,-0.11518638926731511,0.0108473534,153.03356570191048
489014,1738327361.3601594,0.018699012834437,0.009748339897146286,-0.11518539309958907,0.0108473776,153.0339071135114
489034,1738327361.5631726,0.018699821646434956,0.009770749184214698,-0.11520025709518178,0.0108472584,153.03222544975813
489053,1738327361.7661407,0.018640851259020656,0.010340183614595745,-0.11621101518425273,0.0108481376,153.04462913073021
489077,1738327361.9888022,0.01862911905026759,0.01034183313141344,-0.11625193156963883,0.0108494302,153.06286502475263
489096,1738327362.1917918,0.018645747649390507,0.010012036128896345,-0.11573611614316012,0.010849827,153.06846304637426
489118,1738327362.3950617,0.018649763106695805,0.0100223929785908,-0.11574831072966058,0.0108479038,153.04133069964368
489138,1738327362.5977476,0.018650519055475604,0.010018902827550056,-0.11574289617572839,0.0108474828,153.03539126642116
489158,1738327362.8003972,0.018641343875632387,0.010024168593721239,-0.11572938504629351,0.0108470423,153.02917672880946
489179,1738327363.0034466,0.018646205745288198,0.01001960414174488,-0.11574943846716809,0.0108473003,153.03281657149688
489199,1738327363.2063942,0.01864806300313574,0.010025661584911753,-0.11575699039885758,0.0108478405,153.0404376684727
489218,1738327363.4091356,0.018647953176778014,0.010033744378494665,-0.11575352019669997,0.0108478339,153.0403445562179
489240,1738327363.6122847,0.018647949898689842,0.010036591285342813,-0.11576044358382351,0.0108476244,153.03738894752405
489260,1738327363.8372746,0.01864952760242959,0.010035779375973804,-0.11575861243417035,0.0108473133,153.032999974423
489282,1738327364.0412118,0.018613054427670174,0.010016055680377544,-0.11567410359087112,0.0108481459,153.04474622644457
489303,1738327364.2440684,0.018649852750896777,0.010035979940178042,-0.11575297273208694,0.0108471587,153.03081889039402
489319,1738327364.4470816,0.01864933386296392,0.010032968092441126,-0.11575513040494154,0.0108470395,153.02913722664076
489341,1738327364.6501827,0.01856020161708202,0.009980596480842388,-0.11562347691981678,0.0108472528,153.03214644542072
489359,1738327364.8530414,0.0186158812204005,0.009771124344967479,-0.11509957741726962,0.0108467098,153.02448584627624
489381,1738327365.0560257,0.01875743195267865,0.009486784843029672,-0.11469550988474361,0.0108464919,153.02141173107623
489403,1738327365.2590246,0.0187649433014797,0.009488263365914809,-0.11469004326030778,0.0108461175,153.01612972680425
489425,1738327365.4620543,0.018619718715093447,0.009497792693302774,-0.11447027153227604,0.0108463923,153.02000658250387
489444,1738327365.666313,0.018462798194923736,0.01074733890193435,-0.11675154350262594,0.0108465971,153.02289588398602
489466,1738327365.8887427,0.01855396923935191,0.010098332465190978,-0.11553221105829911,0.010848254,153.04627129231477
489484,1738327366.0916917,0.018554837381535797,0.009769310617829239,-0.11502196833001521,0.0108495941,153.0651773124134
489508,1738327366.294899,0.018570760349982948,0.009768397662069408,-0.11502275556249444,0.0108489851,153.05658559072094
489527,1738327366.4977524,0.018564242314192958,0.009773509333675861,-0.11502331622168287,0.0108491918,153.05950169724613
489547,1738327366.7009737,0.018558113502576145,0.009750470947901591,-0.11503537078522391,0.0108504128,153.0767274643832
489565,1738327366.903965,0.018549746053885492,0.009744901174339949,-0.11502897493720043,0.0108518116,153.0964616192328
489589,1738327367.1070144,0.01856573853710986,0.00942228233377561,-0.11443875314512347,0.0108522633,153.1028341655193
489609,1738327367.310069,0.018587395435252355,0.009456424875178069,-0.1144652469462866,0.0108525315,153.10661790896415
489629,1738327367.5130045,0.018553351691356086,0.009408604797081742,-0.11441761967653996,0.0108523061,153.1034379843837
489652,1738327367.739442,0.01855104274249356,0.00941023254598329,-0.11442536865199728,0.0108530391,153.11377908783294
489672,1738327367.9423187,0.018561198121561987,0.009423297223416716,-0.1144379418490585,0.0108529497,153.11251784001797
489692,1738327368.1453474,0.018548278467397337,0.009413949781755138,-0.11442203439380767,0.0108527774,153.11008704585112
489710,1738327368.348271,0.01855228609741326,0.009409733419397184,-0.11441384113953272,0.0108521422,153.101125696723
489733,1738327368.5512984,0.018547457449681178,0.009421350266857796,-0.11441513037960943,0.0108529693,153.11279435519887
489753,1738327368.7543314,0.018507258685384633,0.009481882844760207,-0.11433503742917683,0.0108522289,153.10234885316098
489773,1738327368.9572952,0.018550390596193702,0.009435441621945758,-0.1144176212647341,0.0108530326,153.1136873863699
